"id";"nhl_player_id";"type";"year";"team";"league";"gpi";"w";"l";"t";"otl";"min";"so";"ga";"sha";"gaa";"svpct";"created";"modified"
"8359";"3154";"regular";"2008";"St. Cloud State";"WCHA";"33";"16";"13";"2";NULL;"1889";"2";"85";"972";"2.70";"0.913";"2010-10-15 10:44:10";NULL
"8360";"3154";"regular";"2007";"St. Cloud State";"WCHA";"33";"16";"13";"2";NULL;"1901";"3";"67";"976";"2.12";"0.931";"2010-10-15 10:44:10";NULL
"8361";"3154";"regular";"2006";"St. Cloud State";"WCHA";"6";"5";"1";"0";NULL;"359";"1";"16";"159";"2.67";"0.899";"2010-10-15 10:44:10";NULL
"8362";"3154";"regular";"2005";"Sherwood Park";"AJHL";"58";NULL;NULL;NULL;NULL;"2123";"2";"110";"1223";"3.11";"0.910";"2010-10-15 10:44:10";NULL
"8363";"3155";"regular";"2009";"Abbotsford";"AHL";"35";"14";"17";NULL;"2";"1850";"1";"85";"891";"2.76";"0.905";"2010-10-15 10:44:11";NULL
"8364";"3155";"regular";"2009";"Victoria";"ECHL";"8";"2";"4";NULL;"2";"490";"0";"25";"273";"3.06";"0.908";"2010-10-15 10:44:11";NULL
"8365";"3155";"regular";"2008";"Quad City";"AHL";"47";"24";"18";NULL;"2";"2658";"1";"99";"1119";"2.23";"0.912";"2010-10-15 10:44:11";NULL
"8366";"3155";"regular";"2007";"Everett";"WHL";"56";"27";"24";NULL;"3";"3258";"4";"133";"1646";"2.45";"0.919";"2010-10-15 10:44:11";NULL
"8367";"3155";"regular";"2006";"Everett";"WHL";"48";"34";"9";NULL;"3";"2802";"11";"87";"1227";"1.86";"0.929";"2010-10-15 10:44:11";NULL
"8368";"3155";"regular";"2005";"Everett";"WHL";"67";"37";"22";NULL;"4";"3791";"4";"121";"1619";"1.91";"0.925";"2010-10-15 10:44:11";NULL
"8369";"3155";"regular";"2004";"Everett";"WHL";"23";"9";"8";"1";NULL;"1132";"2";"34";"487";"1.80";"0.930";"2010-10-15 10:44:11";NULL
"8370";"3155";"regular";"2003";"Everett";"WHL";"1";"0";"0";"0";NULL;"8";"0";"0";"9";"0.00";"1.000";"2010-10-15 10:44:11";NULL
"8371";"3155";"regular";"2003";"Spruce Grove";"RAMHL";"19";NULL;NULL;NULL;NULL;"1017";"1";"44";NULL;"2.60";NULL;"2010-10-15 10:44:11";NULL
"8372";"3155";"playoff";"2009";"Abbotsford";"AHL";"1";"0";"1";NULL;NULL;"14";"0";"3";"7";"12.97";"0.571";"2010-10-15 10:44:11";NULL
"8373";"3155";"playoff";"2007";"Everett";"WHL";"3";"0";"3";NULL;NULL;"139";"0";"10";"85";"4.30";"0.882";"2010-10-15 10:44:11";NULL
"8374";"3155";"playoff";"2006";"Everett";"WHL";"12";"6";"5";NULL;NULL;"639";"0";"30";"266";"2.82";"0.887";"2010-10-15 10:44:11";NULL
"8375";"3155";"playoff";"2005";"Everett";"WHL";"12";"8";"4";NULL;NULL;"747";"3";"21";"337";"1.69";"0.938";"2010-10-15 10:44:11";NULL
"8376";"3155";"playoff";"2003";"Everett";"WHL";"3";"1";"0";NULL;NULL;"104";"0";"2";"60";"1.15";"0.967";"2010-10-15 10:44:11";NULL
"8377";"3191";"regular";"2009";"C. Budejovice";"Cze";"17";"8";"9";NULL;NULL;"879";"1";"36";"425";"2.46";"0.915";"2010-10-15 10:44:47";NULL
"8378";"3191";"regular";"2009";"Tabor";"Cze2";"13";NULL;NULL;NULL;NULL;"758";"1";"32";NULL;"2.53";NULL;"2010-10-15 10:44:47";NULL
"8379";"3191";"regular";"2008";"C. Budejovice";"Cze";"25";NULL;NULL;NULL;NULL;"1355";"0";"63";NULL;"2.79";NULL;"2010-10-15 10:44:47";NULL
"8380";"3191";"regular";"2007";"Windsor";"OHL";"20";"14";"3";NULL;"3";"1194";"1";"68";"635";"3.42";"0.893";"2010-10-15 10:44:47";NULL
"8381";"3191";"regular";"2007";"Oshawa";"OHL";"16";"12";"3";NULL;"0";"917";"0";"48";"495";"3.14";"0.903";"2010-10-15 10:44:47";NULL
"8382";"3191";"regular";"2007";"Czech Republic";"WJC";"2";"1";"1";"0";NULL;"120";"0";"6";"36";"3.00";NULL;"2010-10-15 10:44:47";NULL
"8383";"3191";"regular";"2006";"Czech Republic";"WJC";"2";NULL;NULL;"0";NULL;"84";"0";"4";"43";"2.86";NULL;"2010-10-15 10:44:47";NULL
"8384";"3191";"regular";"2006";"C. Budejovice";"Cze Jr.";"38";NULL;NULL;NULL;NULL;"2231";"3";"77";NULL;"2.07";"0.929";"2010-10-15 10:44:47";NULL
"8385";"3191";"regular";"2005";"C. Budejovice";"Cze Jr.";"19";NULL;NULL;NULL;NULL;"1048";"2";"39";NULL;"2.23";"0.925";"2010-10-15 10:44:47";NULL
"8386";"3191";"regular";"2004";"Pisek";"Cze U17";"40";NULL;NULL;NULL;NULL;"2298";"4";"137";NULL;"3.58";NULL;"2010-10-15 10:44:47";NULL
"8387";"3191";"playoff";"2009";"Tabor";"Cze2";"5";NULL;NULL;NULL;NULL;"300";"0";"18";NULL;"3.60";NULL;"2010-10-15 10:44:47";NULL
"8388";"3191";"playoff";"2007";"Windsor";"OHL";"4";"1";"2";NULL;NULL;"188";"0";"13";"102";"4.15";"0.873";"2010-10-15 10:44:47";NULL
"8389";"3191";"playoff";"2006";"C. Budejovice";"Cze Jr.";"3";NULL;NULL;NULL;NULL;"160";"0";"16";NULL;"6.00";NULL;"2010-10-15 10:44:47";NULL
"8390";"3191";"playoff";"2005";"C. Budejovice";"Cze Jr.";"5";NULL;NULL;NULL;NULL;"304";"0";"8";NULL;"1.58";NULL;"2010-10-15 10:44:47";NULL
"8391";"3201";"regular";"2009";"Grand Rapids";"AHL";"53";"23";"24";NULL;"2";"2840";"1";"135";"1395";"2.85";"0.903";"2010-10-15 10:44:55";NULL
"8392";"3201";"regular";"2008";"Grand Rapids";"AHL";"40";"22";"12";NULL;"2";"2152";"5";"99";"1063";"2.76";"0.907";"2010-10-15 10:44:55";NULL
"8393";"3201";"regular";"2007";"Djurgarden";"Swe";"46";NULL;NULL;NULL;NULL;"2721";"6";"104";"1317";"2.29";"0.921";"2010-10-15 10:44:55";NULL
"8394";"3201";"regular";"2006";"Djurgarden";"Swe";"24";NULL;NULL;NULL;NULL;"1259";"3";"53";"594";"2.53";"0.911";"2010-10-15 10:44:55";NULL
"8395";"3201";"regular";"2005";"Hammarby";"Swe2";"36";NULL;NULL;NULL;NULL;"2001";"0";"90";NULL;"2.70";NULL;"2010-10-15 10:44:55";NULL
"8396";"3201";"regular";"2005";"Hammarby";"Swe Jr.";"9";NULL;NULL;NULL;NULL;"548";"1";"24";NULL;"2.63";NULL;"2010-10-15 10:44:55";NULL
"8397";"3201";"regular";"2004";"Boden";"Swe2";"28";NULL;NULL;NULL;NULL;"1514";"1";"97";"884";"3.84";"0.890";"2010-10-15 10:44:55";NULL
"8398";"3201";"regular";"2003";"Boden";"Swe2";"1";NULL;NULL;NULL;NULL;"20";"0";"1";"11";"3.00";"0.909";"2010-10-15 10:44:55";NULL
"8399";"3201";"regular";"2003";"Lulea";"Swe Jr.";"4";NULL;NULL;NULL;NULL;"239";"0";"12";"114";"3.01";"0.895";"2010-10-15 10:44:55";NULL
"8400";"3201";"regular";"2002";"Lulea";"Swe U18";"12";NULL;NULL;NULL;NULL;"731";"0";"50";NULL;"4.10";NULL;"2010-10-15 10:44:55";NULL
"8401";"3201";"playoff";"2007";"Djurgarden";"Swe";"5";NULL;NULL;NULL;NULL;"295";"0";"13";"163";"2.64";"0.920";"2010-10-15 10:44:55";NULL
"8402";"3228";"regular";"2009";"San Antonio";"AHL";"45";"20";"22";NULL;"2";"2537";"1";"125";"1274";"2.96";"0.902";"2010-10-15 10:45:21";NULL
"8403";"3228";"regular";"2008";"Phoenix";"NHL";"2";"0";"2";NULL;"0";"118";"0";"8";"62";"4.07";"0.871";"2010-10-15 10:45:21";NULL
"8404";"3228";"regular";"2008";"San Antonio";"AHL";"51";"25";"22";NULL;"2";"2921";"6";"127";"1401";"2.61";"0.909";"2010-10-15 10:45:21";NULL
"8405";"3228";"regular";"2007";"San Antonio";"AHL";"43";"22";"14";NULL;"4";"2466";"1";"109";"1216";"2.65";"0.910";"2010-10-15 10:45:21";NULL
"8406";"3228";"regular";"2006";"San Antonio";"AHL";"37";"15";"18";NULL;"2";"2114";"1";"91";"1132";"2.58";"0.920";"2010-10-15 10:45:21";NULL
"8407";"3228";"regular";"2006";"Phoenix";"ECHL";"9";"4";"4";NULL;"0";"480";"0";"25";"251";"3.12";"0.900";"2010-10-15 10:45:21";NULL
"8408";"3228";"regular";"2005";"Moncton";"QMJHL";"25";"18";"6";NULL;"1";"1427";"2";"55";"647";"2.31";"0.915";"2010-10-15 10:45:21";NULL
"8409";"3228";"regular";"2005";"Victoriaville";"QMJHL";"31";"13";"17";NULL;"1";"1792";"2";"106";"1099";"3.55";"0.904";"2010-10-15 10:45:21";NULL
"8410";"3228";"regular";"2004";"Victoriaville";"QMJHL";"56";"22";"28";"4";NULL;"3185";"5";"171";"1827";"3.22";"0.906";"2010-10-15 10:45:21";NULL
"8411";"3228";"regular";"2003";"Victoriaville";"QMJHL";"42";"10";"24";"4";NULL;"2177";"2";"143";"1335";"3.94";"0.893";"2010-10-15 10:45:21";NULL
"8412";"3228";"regular";"2002";"Victoriaville";"QMJHL";"10";"4";"3";"0";NULL;"432";"1";"24";"172";"3.33";"0.860";"2010-10-15 10:45:21";NULL
"8413";"3228";"playoff";"2007";"San Antonio";"AHL";"6";"3";"3";NULL;NULL;"357";"1";"11";"188";"1.85";"0.941";"2010-10-15 10:45:21";NULL
"8414";"3228";"playoff";"2005";"Moncton";"QMJHL";"21";"15";"5";NULL;NULL;"1237";"2";"48";"553";"2.33";"0.913";"2010-10-15 10:45:21";NULL
"8415";"3228";"playoff";"2004";"Victoriaville";"QMJHL";"7";"3";"4";NULL;NULL;"435";"0";"24";"338";"3.31";"0.929";"2010-10-15 10:45:21";NULL
"8416";"3228";"playoff";"2002";"Victoriaville";"QMJHL";"2";"0";"1";NULL;NULL;"112";"0";"12";"60";"6.46";"0.800";"2010-10-15 10:45:21";NULL
"8417";"3237";"regular";"2009";"Tampa Bay";"NHL";"2";"0";"0";NULL;"0";"44";"0";"3";"16";"4.09";"0.813";"2010-10-15 10:45:31";NULL
"8418";"3237";"regular";"2009";"Norfolk";"AHL";"55";"27";"25";NULL;"3";"3319";"4";"139";"1632";"2.51";"0.915";"2010-10-15 10:45:31";NULL
"8419";"3237";"regular";"2008";"Spokane";"WHL";"54";"34";"18";NULL;"2";"3264";"7";"107";"1688";"1.97";"0.937";"2010-10-15 10:45:31";NULL
"8420";"3237";"regular";"2008";"Canada";"WJC";"4";"4";"0";"0";NULL;"249";"0";"11";NULL;"2.65";NULL;"2010-10-15 10:45:31";NULL
"8421";"3237";"regular";"2007";"Spokane";"WHL";"45";"30";"10";NULL;"3";"2543";"6";"87";"1121";"2.05";"0.922";"2010-10-15 10:45:31";NULL
"8422";"3237";"regular";"2006";"Spokane";"WHL";"30";"13";"11";NULL;"2";"1674";"2";"78";"804";"2.80";"0.903";"2010-10-15 10:45:31";NULL
"8423";"3237";"playoff";"2008";"Spokane";"WHL";"12";"7";"3";NULL;NULL;"812";"1";"23";"432";"1.70";"0.947";"2010-10-15 10:45:31";NULL
"8424";"3237";"playoff";"2007";"Spokane";"WHL";"21";"16";"2";NULL;NULL;"1352";"3";"31";"555";"1.38";"0.944";"2010-10-15 10:45:31";NULL
"8425";"3237";"playoff";"2006";"Spokane";"WHL";"6";"2";"4";NULL;NULL;"364";"0";"17";"172";"2.80";"0.901";"2010-10-15 10:45:31";NULL
"8426";"3262";"regular";"2009";"Worcester";"AHL";"13";"4";"6";NULL;"1";"716";"1";"47";"336";"3.94";"0.860";"2010-10-15 10:46:02";NULL
"8427";"3262";"regular";"2009";"Kalamazoo";"ECHL";"2";"2";"0";NULL;"0";"120";"0";"5";"73";"2.50";"0.932";"2010-10-15 10:46:02";NULL
"8428";"3262";"regular";"2008";"Vancouver";"WHL";"52";"39";"9";NULL;"4";"3109";"6";"117";"1146";"2.26";"0.898";"2010-10-15 10:46:02";NULL
"8429";"3262";"regular";"2007";"Vancouver";"WHL";"62";"43";"11";NULL;"8";"3678";"9";"116";"1307";"1.89";"0.911";"2010-10-15 10:46:02";NULL
"8430";"3262";"regular";"2006";"Vancouver";"WHL";"51";"31";"12";NULL;"8";"3047";"10";"91";"1066";"1.79";"0.915";"2010-10-15 10:46:02";NULL
"8431";"3262";"regular";"2005";"Vancouver";"WHL";"11";"6";"3";NULL;"1";"547";"1";"21";"199";"2.30";"0.894";"2010-10-15 10:46:02";NULL
"8432";"3262";"regular";"2004";"Vancouver";"WHL";"2";"1";"0";"0";"0";"80";"0";"4";"31";"3.00";"0.871";"2010-10-15 10:46:02";NULL
"8433";"3262";"regular";"2004";"Medicine Hat";"WHL";"1";"0";"0";"0";"0";"5";"0";"0";"1";"0.00";"1.000";"2010-10-15 10:46:02";NULL
"8434";"3262";"playoff";"2008";"Vancouver";"WHL";"17";"10";"5";NULL;NULL;"1150";"1";"36";"492";"1.88";"0.927";"2010-10-15 10:46:02";NULL
"8435";"3262";"playoff";"2007";"Vancouver";"WHL";"10";"6";"4";NULL;NULL;"658";"0";"20";"288";"1.82";"0.931";"2010-10-15 10:46:02";NULL
"8436";"3262";"playoff";"2006";"Vancouver";"WHL";"22";"14";"7";NULL;NULL;"1339";"4";"40";"466";"1.79";"0.914";"2010-10-15 10:46:02";NULL
"8437";"3265";"regular";"2010";"Anaheim";"NHL";"4";"1";"3";NULL;"0";"216";"0";"15";"165";"4.17";"0.909";"2010-10-15 10:46:06";NULL
"8438";"3265";"regular";"2009";"Anaheim";"NHL";"59";"30";"23";NULL;"4";"3338";"2";"152";"1860";"2.73";"0.918";"2010-10-15 10:46:06";NULL
"8439";"3265";"regular";"2009";"Switzerland";"Olympic";"5";"1";"3";NULL;NULL;"316";"0";"13";"159";"2.47";"0.918";"2010-10-15 10:46:06";NULL
"8440";"3265";"regular";"2008";"Anaheim";"NHL";"46";"23";"15";NULL;"1";"2486";"4";"99";"1217";"2.39";"0.919";"2010-10-15 10:46:06";NULL
"8441";"3265";"regular";"2007";"Anaheim";"NHL";"23";"10";"7";NULL;"1";"1223";"0";"42";"578";"2.06";"0.927";"2010-10-15 10:46:06";NULL
"8442";"3265";"regular";"2007";"Portland";"AHL";"6";"3";"2";NULL;"1";"370";"0";"13";"184";"2.11";"0.929";"2010-10-15 10:46:06";NULL
"8443";"3265";"regular";"2007";"Switzerland";"WC";"3";NULL;NULL;NULL;NULL;"151";"0";"7";NULL;"2.79";NULL;"2010-10-15 10:46:06";NULL
"8444";"3265";"regular";"2006";"Davos";"Swi";"44";"28";"16";"0";NULL;"2656";"3";"115";NULL;"2.60";NULL;"2010-10-15 10:46:06";NULL
"8445";"3265";"regular";"2005";"Davos";"Swi";"44";"23";"16";"5";NULL;"2676";"3";"110";NULL;"2.47";NULL;"2010-10-15 10:46:06";NULL
"8446";"3265";"regular";"2004";"Davos";"Swi";"43";"26";"12";"4";"0";"2519";"8";"95";NULL;"2.26";NULL;"2010-10-15 10:46:06";NULL
"8447";"3265";"regular";"2003";"Lausanne";"Swi";"21";NULL;NULL;NULL;NULL;"1161";"1";"64";NULL;"3.31";NULL;"2010-10-15 10:46:06";NULL
"8448";"3265";"regular";"2003";"Chaux-de-Fonds";"Swi2";"1";"0";"1";"0";NULL;"60";"0";"4";NULL;"4.00";NULL;"2010-10-15 10:46:06";NULL
"8449";"3265";"regular";"2000";"Davos";"Swi";"1";"0";"0";"0";NULL;"9";"0";"0";NULL;"0.00";NULL;"2010-10-15 10:46:06";NULL
"8450";"3265";"playoff";"2008";"Anaheim";"NHL";"13";"7";"6";NULL;NULL;"807";"2";"30";"524";"2.23";"0.943";"2010-10-15 10:46:06";NULL
"8451";"3265";"playoff";"2006";"Davos";"Swi";"19";"12";"7";NULL;NULL;"1138";"3";"39";NULL;"2.05";NULL;"2010-10-15 10:46:06";NULL
"8452";"3265";"playoff";"2005";"Davos";"Swi";"15";"9";"6";NULL;NULL;"900";"1";"45";NULL;"3.00";NULL;"2010-10-15 10:46:06";NULL
"8453";"3265";"playoff";"2004";"Davos";"Swi";"15";"12";"3";NULL;NULL;"932";"0";"34";NULL;"2.19";NULL;"2010-10-15 10:46:06";NULL
"8454";"3265";"playoff";"2003";"Lausanne";"SwiQ";"4";"4";"0";NULL;NULL;"251";"0";"7";NULL;"1.67";NULL;"2010-10-15 10:46:06";NULL
"8455";"3269";"regular";"2009";"Jokerit";"Fin";"51";"19";"25";"3";NULL;"2845";"6";"129";"1367";"2.72";"0.906";"2010-10-15 10:46:11";NULL
"8456";"3269";"regular";"2008";"Jokerit";"Fin";"45";"26";"13";"5";NULL;"2687";"7";"79";"1403";"1.76";"0.944";"2010-10-15 10:46:11";NULL
"8457";"3269";"regular";"2007";"Peoria";"AHL";"1";"0";"0";NULL;"0";"8";"0";"2";"4";"15.55";"0.500";"2010-10-15 10:46:11";NULL
"8458";"3269";"regular";"2007";"Farjestad";"Swe";"7";NULL;NULL;NULL;NULL;"381";"0";"18";NULL;"2.83";NULL;"2010-10-15 10:46:11";NULL
"8459";"3269";"regular";"2007";"Yaroslavl";"Rus";"8";NULL;NULL;NULL;NULL;"450";"1";"23";NULL;"3.06";NULL;"2010-10-15 10:46:11";NULL
"8460";"3269";"regular";"2006";"Jokerit";"Fin";"29";"18";"6";"4";NULL;"1731";"2";"65";"870";"2.25";"0.925";"2010-10-15 10:46:11";NULL
"8461";"3269";"regular";"2005";"Assat";"Fin";"52";"26";"16";"9";NULL;"3103";"9";"105";"1613";"2.03";"0.935";"2010-10-15 10:46:11";NULL
"8462";"3269";"regular";"2004";"Alleghe";"Ita";"16";NULL;NULL;NULL;NULL;"957";"0";"59";"538";"3.70";"0.890";"2010-10-15 10:46:11";NULL
"8463";"3269";"regular";"2004";"Ilves";"Fin";"18";"8";"6";"3";NULL;"1033";"1";"50";"549";"2.90";"0.909";"2010-10-15 10:46:11";NULL
"8464";"3269";"regular";"2003";"MoDo";"Swe";"45";NULL;NULL;NULL;NULL;"2607";"6";"107";"1184";"2.46";"0.910";"2010-10-15 10:46:11";NULL
"8465";"3269";"regular";"2002";"MoDo";"Swe";"31";NULL;NULL;NULL;NULL;"1841";"3";"92";"871";"3.00";"0.894";"2010-10-15 10:46:11";NULL
"8466";"3269";"regular";"2001";"HIFK";"Fin";"21";"8";"7";"6";NULL;"1248";"2";"52";"588";"2.50";"0.912";"2010-10-15 10:46:11";NULL
"8467";"3269";"playoff";"2009";"Jokerit";"Fin";"3";"1";"2";NULL;NULL;"180";"0";"12";"103";"4.00";"0.883";"2010-10-15 10:46:11";NULL
"8468";"3269";"playoff";"2008";"Jokerit";"Fin";"5";"1";"4";NULL;NULL;"306";"0";"15";"171";"2.94";"0.912";"2010-10-15 10:46:11";NULL
"8469";"3269";"playoff";"2007";"Yaroslavl";"Rus";"1";NULL;NULL;NULL;NULL;"45";"0";"1";NULL;"1.33";NULL;"2010-10-15 10:46:11";NULL
"8470";"3269";"playoff";"2006";"Jokerit";"Fin";"10";"7";"3";NULL;NULL;"653";"1";"17";"331";"1.56";"0.949";"2010-10-15 10:46:11";NULL
"8471";"3269";"playoff";"2005";"Assat";"Fin";"14";"8";"6";NULL;NULL;"859";"0";"38";NULL;"2.65";NULL;"2010-10-15 10:46:12";NULL
"8472";"3269";"playoff";"2003";"MoDo";"Swe";"6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"3.31";"0.876";"2010-10-15 10:46:12";NULL
"8473";"3269";"playoff";"2002";"MoDo";"Swe";"2";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"2.51";"0.907";"2010-10-15 10:46:12";NULL
"8474";"3271";"regular";"2009";"Los Angeles";"NHL";"11";"4";"3";NULL;"2";"551";"0";"22";"234";"2.40";"0.906";"2010-10-15 10:46:13";NULL
"8475";"3271";"regular";"2008";"Los Angeles";"NHL";"28";"8";"11";NULL;"5";"1477";"0";"65";"651";"2.64";"0.900";"2010-10-15 10:46:13";NULL
"8476";"3271";"regular";"2007";"Los Angeles";"NHL";"14";"6";"5";NULL;"3";"799";"2";"33";"452";"2.48";"0.927";"2010-10-15 10:46:13";NULL
"8477";"3271";"regular";"2007";"Manchester";"AHL";"30";"10";"13";NULL;"2";"1540";"1";"75";"728";"2.92";"0.897";"2010-10-15 10:46:13";NULL
"8478";"3271";"regular";"2006";"HV 71";"Swe";"41";NULL;NULL;NULL;NULL;"2455";"4";"98";"1065";"2.39";"0.908";"2010-10-15 10:46:13";NULL
"8479";"3271";"regular";"2006";"Sweden";"WC";"1";"0";"1";"0";NULL;"59";"0";"4";NULL;"4.06";NULL;"2010-10-15 10:46:13";NULL
"8480";"3271";"regular";"2005";"HV 71";"Swe";"10";NULL;NULL;NULL;NULL;"602";"2";"18";NULL;"1.79";"0.929";"2010-10-15 10:46:13";NULL
"8481";"3271";"regular";"2005";"Vasteras";"Swe2";"2";NULL;NULL;NULL;NULL;"118";"0";"4";NULL;"2.02";NULL;"2010-10-15 10:46:13";NULL
"8482";"3271";"regular";"2005";"HV 71";"Swe Jr.";"1";NULL;NULL;NULL;NULL;"60";"0";"1";NULL;"1.00";NULL;"2010-10-15 10:46:13";NULL
"8483";"3271";"regular";"2004";"Vasteras";"Swe2";"37";NULL;NULL;NULL;NULL;"2189";"3";"76";NULL;"2.08";NULL;"2010-10-15 10:46:13";NULL
"8484";"3271";"regular";"2003";"Vasteras";"Swe2";"32";NULL;NULL;NULL;NULL;"1850";"3";"79";NULL;"2.56";NULL;"2010-10-15 10:46:13";NULL
"8485";"3271";"regular";"2002";"Vasteras";"Swe2";"32";NULL;NULL;NULL;NULL;"1920";"1";"91";NULL;"2.84";NULL;"2010-10-15 10:46:13";NULL
"8486";"3271";"regular";"2001";"Vasteras";"Swe3";"37";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"2010-10-15 10:46:13";NULL
"8487";"3271";"regular";"2000";"Vasteras";"Swe4";"33";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"1.48";NULL;"2010-10-15 10:46:13";NULL
"8488";"3271";"regular";"1999";"Vasteras";"Swe Jr.";"16";NULL;NULL;NULL;NULL;"885";"0";"36";NULL;"2.44";NULL;"2010-10-15 10:46:14";NULL
"8489";"3271";"regular";"1999";"Vasteras";"Swe U18";"1";NULL;NULL;NULL;NULL;"60";"0";"2";NULL;"2.00";NULL;"2010-10-15 10:46:14";NULL
"8490";"3271";"playoff";"2009";"Los Angeles";"NHL";"1";"0";"0";NULL;NULL;"13";"0";"2";"4";"9.23";"0.500";"2010-10-15 10:46:14";NULL
"8491";"3271";"playoff";"2006";"HV 71";"Swe";"14";NULL;NULL;NULL;NULL;"834";"0";"39";"349";"2.81";"0.888";"2010-10-15 10:46:14";NULL
"8492";"3271";"playoff";"2005";"HV 71";"Swe";"2";NULL;NULL;NULL;NULL;"79";"0";"4";NULL;"3.05";NULL;"2010-10-15 10:46:14";NULL
"8493";"3271";"playoff";"2004";"Vasteras";"Swe2";"5";NULL;NULL;NULL;NULL;"308";"2";"8";NULL;"1.56";NULL;"2010-10-15 10:46:14";NULL
"8494";"3271";"playoff";"2001";"Vasteras";"Swe Jr.";"2";NULL;NULL;NULL;NULL;"118";"0";"11";NULL;"5.61";NULL;"2010-10-15 10:46:14";NULL
"8495";"3271";"playoff";"1999";"Vasteras";"Swe U18";"2";NULL;NULL;NULL;NULL;"119";"0";"10";NULL;"5.02";NULL;"2010-10-15 10:46:14";NULL
"8496";"3286";"regular";"2009";"Zurich";"Swi";"23";"13";"10";"0";NULL;"1390";"1";"78";NULL;"3.37";NULL;"2010-10-15 10:46:27";NULL
"8497";"3286";"regular";"2008";"Zurich";"Swi";"24";"16";"7";"0";NULL;"1431";"1";"60";NULL;"2.52";NULL;"2010-10-15 10:46:27";NULL
"8498";"3286";"regular";"2008";"Neuchatel";"Swi2";"3";NULL;NULL;NULL;NULL;"181";"0";NULL;NULL;"2.50";NULL;"2010-10-15 10:46:27";NULL
"8499";"3286";"regular";"2007";"Zurich";"Swi2";"24";NULL;NULL;NULL;NULL;"1391";"0";NULL;NULL;"3.25";NULL;"2010-10-15 10:46:27";NULL
"8500";"3286";"regular";"2006";"Ottawa";"OHL";"24";"9";"11";NULL;"1";"1267";"0";"75";"774";"3.55";"0.903";"2010-10-15 10:46:27";NULL
"8501";"3286";"playoff";"2008";"Zurich";"Swi";"2";"0";"2";NULL;NULL;"129";"0";"5";NULL;"2.33";NULL;"2010-10-15 10:46:27";NULL
"8502";"3299";"regular";"2009";"Milwaukee";"AHL";"1";"0";"0";NULL;"0";"5";"0";"0";"1";"0.00";"1.000";"2010-10-15 10:46:38";NULL
"8503";"3299";"regular";"2009";"Cincinnati";"ECHL";"42";"23";"15";NULL;"2";"2468";"2";"108";"1074";"2.63";"0.899";"2010-10-15 10:46:38";NULL
"8504";"3299";"regular";"2008";"Niagara";"OHL";"26";"12";"9";NULL;"3";"1488";"1";"79";"912";"3.18";"0.913";"2010-10-15 10:46:38";NULL
"8505";"3299";"regular";"2008";"Plymouth";"OHL";"17";"3";"9";NULL;"2";"901";"0";"72";"566";"4.79";"0.873";"2010-10-15 10:46:38";NULL
"8506";"3299";"regular";"2007";"Plymouth";"OHL";"40";"23";"13";NULL;"4";"2431";"3";"116";"1463";"2.86";"0.921";"2010-10-15 10:46:38";NULL
"8507";"3299";"regular";"2007";"United States";"WJC";"5";NULL;NULL;NULL;NULL;"300";"0";"12";"113";"2.40";NULL;"2010-10-15 10:46:38";NULL
"8508";"3299";"regular";"2006";"Plymouth";"OHL";"34";"23";"6";NULL;"1";"1901";"4";"82";"1066";"2.59";"0.923";"2010-10-15 10:46:38";NULL
"8509";"3299";"regular";"2005";"Plymouth";"OHL";"5";"0";"2";NULL;"0";"111";"0";"11";"71";"5.94";"0.845";"2010-10-15 10:46:38";NULL
"8510";"3299";"regular";"2005";"Det. Compuware";"MWEHL";"13";"5";"6";"0";NULL;"696";"0";"31";NULL;"2.67";NULL;"2010-10-15 10:46:38";NULL
"8511";"3299";"playoff";"2009";"Cincinnati";"ECHL";"17";"9";"7";NULL;NULL;"988";"1";"44";"474";"2.67";"0.907";"2010-10-15 10:46:38";NULL
"8512";"3299";"playoff";"2008";"Niagara";"OHL";"12";"5";"5";NULL;NULL;"724";"1";"45";"527";"3.73";"0.915";"2010-10-15 10:46:38";NULL
"8513";"3299";"playoff";"2007";"Plymouth";"OHL";"4";"0";"4";NULL;NULL;"224";"0";"29";"162";"7.77";"0.821";"2010-10-15 10:46:38";NULL
"8514";"3299";"playoff";"2006";"Plymouth";"OHL";"3";"2";"0";NULL;NULL;"149";"0";"8";"65";"3.22";"0.877";"2010-10-15 10:46:38";NULL
"8515";"3300";"regular";"2009";"Lake Erie";"AHL";"13";"3";"6";NULL;"1";"671";"1";"40";"344";"3.58";"0.884";"2010-10-15 10:46:39";NULL
"8516";"3300";"regular";"2009";"Tulsa";"CHL";"18";"11";"6";NULL;"1";"1088";"0";"51";"600";"2.81";"0.915";"2010-10-15 10:46:39";NULL
"8517";"3300";"regular";"2008";"London";"OHL";"42";"30";"10";NULL;"1";"2482";"5";"104";"1259";"2.51";"0.917";"2010-10-15 10:46:39";NULL
"8518";"3300";"regular";"2008";"Peterborough";"OHL";"10";"5";"5";NULL;"0";"545";"1";"28";"380";"3.08";"0.926";"2010-10-15 10:46:39";NULL
