"id";"nhl_player_id";"year";"season";"name";"team";"pos";"gp";"hmgp";"rdgp";"dvgp";"g";"ppg";"esg";"shg";"gwg";"gtg";"1g";"otg";"hmg";"rdg";"dvg";"odvg";"eng";"gpg";"a";"ppa";"esa";"sha";"hma";"rda";"dva";"odva";"apg";"p";"ppp";"esp";"shp";"hmp";"rdp";"dvp";"odvp";"ptspg";"pm";"hmpm";"rdpm";"dvpm";"odvpm";"tmgf";"tmppgf";"tmga";"tmppga";"pim";"hmpim";"rdpim";"hmpen";"rdpen";"minor";"major";"misc";"gmisc";"match";"s";"sp";"toi";"toipg";"pptoi";"pptoipg";"estoi";"estoipg";"shtoi";"shtoipg";"hmevtoipg";"hmpptoipg";"hmshtoipg";"hmtoipg";"rdevtoipg";"rdpptoipg";"rdshtoipg";"rdtoipg";"shifts";"toipsft";"sftpg";"fo";"fow";"fol";"fop";"ppfow";"ppfol";"esfow";"esfol";"hmfo";"hmfow";"hmfol";"hmfop";"rdfo";"rdfow";"rdfol";"rdfop";"tmfop";"hits";"bks";"mss";"gva";"tka";"so";"sog";"sop";"sodg";"hmso";"hmsog";"hmsop";"hmsodg";"rdso";"rdsog";"rdsop";"rdsodg"
"1665";"854";"2008";"regular";"Viktor Kozlov";"WSH";"C";"67";"32";"35";"19";"13";"2";"11";"0";"0";NULL;"3";"0";"8";"5";"4";"9";"0";"0.19";"28";"13";"15";"0";"13";"15";"8";"20";"0.42";"41";"15";"26";"0";"21";"20";"12";"29";"0.61";"-9";"1";"-10";"-9";"0";"74";"30";"53";"0";"16";"8";"8";"4";"4";"8";"0";"0";"0";"0";"153";"8.50";"90";"939";"9566";"142";"53325";"795";"79";"1";"791";"144";"2";"938";"799";"141";"0";"941";"1";"54";"18";"33";"10";"23";"30.30";NULL;NULL;NULL;NULL;"18";"7";"11";"38.90";"15";"3";"12";"20.00";"0.80";"39";"18";"42";"39";"40";"5";"1";"20.00";"1";"4";"1";"25.00";"1";"1";"0";"0.00";"0"
"1666";"2375";"2008";"regular";"Brandon Dubinsky";"NYR";"C";"82";"41";"41";"24";"13";"3";"9";"1";"7";NULL;"4";"0";"6";"7";"5";"8";"0";"0.16";"28";"5";"22";"1";"16";"12";"9";"19";"0.34";"41";"8";"31";"2";"22";"19";"14";"27";"0.50";"-6";"1";"-7";"1";"-7";"63";"16";"54";"1";"112";"57";"55";"16";"23";"31";"6";"2";"0";"0";"188";"6.90";"67";"998";"11227";"136";"66";"802";"4854";"59";"797";"140";"58";"996";"806";"133";"59";"999";"1";"46";"22";"870";"466";"404";"53.60";"80";"62";"361";"326";"435";"252";"183";"57.90";"435";"214";"221";"49.20";"19.10";"251";"24";"60";"24";"32";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1667";"1500";"2008";"regular";"Colby Armstrong";"ATL";"R";"82";"41";"41";"24";"22";"3";"19";"0";"2";NULL;"5";"0";"11";"11";"8";"14";"1";"0.27";"18";"1";"17";"0";"8";"10";"4";"14";"0.22";"40";"4";"36";"0";"19";"21";"12";"28";"0.49";"5";"0";"5";"4";"1";"60";"13";"55";"13";"75";"40";"35";"16";"16";"30";"1";"1";"0";"0";"141";"15.60";"108";"909";"8792";"107";"64";"751";"4152";"50";"728";"104";"53";"886";"774";"109";"48";"932";"1";"51";"18";"28";"8";"20";"28.60";NULL;NULL;NULL;NULL;"15";"5";"10";"33.30";"13";"3";"10";"23.10";"0.50";"88";"23";"37";"21";"34";"1";"0";"0.00";"0";"0";"0";"0.00";"0";"1";"0";"0.00";"0"
"1668";"2424";"2008";"regular";"Ryan Callahan";"NYR";"R";"81";"41";"40";"23";"22";"2";"19";"1";"1";NULL;"4";"0";"13";"9";"6";"16";"2";"0.27";"18";"2";"16";"0";"13";"5";"6";"12";"0.22";"40";"4";"35";"1";"26";"14";"12";"28";"0.49";"7";"11";"-4";"1";"6";"52";"8";"50";"13";"45";"26";"19";"10";"8";"15";"3";"0";"0";"0";"237";"9.30";"73";"1023";"7307";"90";"110";"825";"8796";"108";"837";"89";"103";"1030";"812";"90";"113";"1017";"1";"44";"24";"10";"7";"3";"70.00";NULL;NULL;NULL;NULL;"5";"3";"2";"60.00";"5";"4";"1";"80.00";"0.20";"265";"32";"77";"9";"53";"3";"1";"33.30";"1";"1";"1";"100.00";"1";"2";"0";"0.00";"0"
"1669";"2692";"2008";"regular";"Rene Bourque";"CGY";"L";"58";"31";"27";"17";"21";"0";"20";"1";"0";NULL;"4";"0";"15";"6";"7";"14";"1";"0.36";"19";"1";"18";"0";"11";"8";"5";"14";"0.33";"40";"1";"38";"1";"26";"14";"12";"28";"0.69";"18";"15";"3";"1";"17";"51";"3";"43";"13";"70";"45";"25";"17";"11";"25";"2";"1";"0";"0";"149";"14.10";"55984";"965";"3589";"61";"44037";"759";"8358";"144";"767";"68";"138";"974";"750";"53";"150";"954";"1";"43";"22";"18";"9";"9";"50.00";NULL;NULL;NULL;NULL;"8";"3";"5";"37.50";"10";"6";"4";"60.00";"0.50";"82";"32";"49";"13";"32";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1670";"949";"2008";"regular";"Mikael Samuelsson";"DET";"R";"81";"40";"41";"23";"19";"7";"12";"0";"1";NULL;"6";"0";"9";"10";"5";"14";"0";"0.23";"21";"13";"8";"0";"9";"12";"5";"16";"0.26";"40";"20";"20";"0";"18";"22";"10";"30";"0.49";"0";"1";"-1";"-3";"3";"74";"35";"39";"0";"50";"8";"42";"4";"21";"25";"0";"0";"0";"0";"257";"7.40";"110";"922";"13303";"164";"63";"757";"64";"0";"760";"164";"0";"924";"753";"164";"1";"919";"1";"45";"21";"8";"2";"6";"25.00";NULL;NULL;NULL;NULL;"2";"0";"2";"0.00";"6";"2";"4";"33.30";"0.10";"92";"23";"76";"43";"20";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1671";"975";"2008";"regular";"Dainius Zubrus";"NJD";"C";"82";"41";"41";"24";"15";"1";"14";"0";"3";NULL;"0";"0";"10";"5";"3";"12";"1";"0.18";"25";"10";"15";"0";"11";"14";"8";"17";"0.30";"40";"11";"29";"0";"21";"19";"11";"29";"0.49";"6";"14";"-8";"-1";"7";"64";"15";"43";"0";"69";"47";"22";"17";"11";"26";"1";"0";"1";"0";"130";"11.50";"106";"915";"10238";"124";"74";"788";"234";"2";"770";"133";"3";"907";"805";"115";"2";"924";"1";"47";"19";"923";"473";"450";"51.20";"71";"52";"401";"395";"466";"264";"202";"56.60";"457";"209";"248";"45.70";"20.00";"98";"16";"40";"25";"19";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1672";"613";"2008";"regular";"Dan Cleary";"DET";"R";"74";"38";"36";"24";"14";"3";"11";"0";"3";NULL;"0";"0";"11";"3";"1";"13";"1";"0.19";"26";"3";"23";"0";"14";"12";"12";"14";"0.35";"40";"6";"34";"0";"25";"15";"13";"27";"0.54";"0";"-1";"1";"-2";"2";"62";"13";"71";"22";"46";"20";"26";"10";"13";"23";"0";"0";"0";"0";"163";"8.60";"88";"1016";"7781";"105";"58410";"789";"9017";"121";"794";"107";"110";"1012";"783";"103";"133";"1020";"1";"43";"24";"121";"67";"54";"55.40";NULL;NULL;NULL;NULL;"66";"40";"26";"60.60";"55";"27";"28";"49.10";"2.80";"107";"39";"57";"22";"17";"2";"0";"0.00";"0";"2";"0";"0.00";"0";"0";"0";"0.00";"0"
"1673";"283";"2008";"regular";"Pavel Kubina";"TOR";"D";"82";"41";"41";"24";"14";"9";"5";"0";"4";NULL;"2";"2";"7";"7";"5";"9";"0";"0.17";"26";"13";"13";"0";"10";"16";"7";"19";"0.32";"40";"22";"18";"0";"17";"23";"12";"28";"0.49";"-15";"2";"-17";"-11";"-4";"96";"36";"94";"19";"94";"40";"54";"20";"24";"42";"2";"0";"0";"0";"184";"7.60";"82";"1323";"17293";"210";"61";"1011";"8288";"101";"1035";"206";"102";"1343";"987";"215";"99";"1302";"2";"47";"28";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"91";"133";"78";"51";"24";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"1674";"2316";"2008";"regular";"Curtis Glencross";"CGY";"L";"74";"36";"38";"20";"13";"1";"11";"1";"3";NULL;"2";"0";"6";"7";"2";"11";"0";"0.18";"27";"4";"23";"0";"16";"11";"6";"21";"0.36";"40";"5";"34";"1";"22";"18";"8";"32";"0.54";"14";"13";"1";"-1";"15";"59";"8";"59";"22";"42";"28";"14";"11";"7";"16";"2";"0";"0";"0";"152";"8.60";"118";"880";"3248";"43";"53202";"718";"8708";"117";"745";"38";"99";"883";"693";"49";"134";"877";"1";"42";"21";"62";"30";"32";"48.40";NULL;NULL;NULL;NULL;"29";"17";"12";"58.60";"33";"13";"20";"39.40";"1.40";"123";"29";"58";"26";"34";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1675";"1834";"2008";"regular";"Valtteri Filppula";"DET";"C";"80";"40";"40";"23";"12";"1";"11";"0";"1";NULL;"2";"0";"6";"6";"3";"9";"0";"0.15";"28";"3";"25";"0";"20";"8";"6";"22";"0.35";"40";"4";"36";"0";"26";"14";"9";"31";"0.50";"9";"12";"-3";"-2";"11";"57";"8";"54";"14";"42";"20";"22";"10";"10";"20";"0";"0";"0";"0";"129";"9.30";"82";"966";"3784";"47";"97";"813";"8441";"105";"836";"49";"103";"988";"790";"45";"107";"943";"1";"42";"23";"785";"409";"376";"52.10";"36";"27";"349";"323";"410";"219";"191";"53.40";"375";"190";"185";"50.70";"16.80";"41";"18";"48";"19";"26";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1676";"2405";"2008";"regular";"Cam Barker";"CHI";"D";"68";"33";"35";"20";"6";"5";"1";"0";"1";NULL;"0";"0";"4";"2";"0";"6";"0";"0.09";"34";"24";"9";"1";"17";"17";"6";"28";"0.50";"40";"29";"10";"1";"21";"19";"6";"34";"0.59";"-6";"-6";"0";"-1";"-5";"72";"38";"49";"9";"65";"51";"14";"13";"7";"15";"3";"2";"0";"0";"101";"5.90";"72";"1100";"13907";"204";"55831";"821";"5094";"74";"793";"240";"81";"1115";"847";"170";"68";"1086";"1";"45";"24";"1";"0";"1";"0.00";NULL;NULL;NULL;NULL;"1";"0";"1";"0.00";"0";"0";"0";"0.00";"0.00";"83";"42";"54";"17";"9";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1677";"293";"2008";"regular";"Filip Kuba";"OTT";"D";"71";"39";"32";"19";"3";"2";"1";"0";"0";NULL;"1";"0";"3";"0";"0";"3";"0";"0.04";"37";"24";"13";"0";"26";"11";"10";"27";"0.52";"40";"26";"14";"0";"29";"11";"10";"30";"0.56";"4";"6";"-2";"-2";"6";"86";"41";"68";"27";"28";"8";"20";"4";"9";"13";"0";"0";"0";"0";"111";"2.70";"66";"1396";"19233";"270";"60";"976";"10653";"150";"1005";"265";"141";"1412";"940";"277";"160";"1378";"1";"52";"27";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"44";"111";"55";"60";"36";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1678";"1425";"2008";"regular";"Tomas Plekanec";"MTL";"C";"80";"41";"39";"24";"20";"6";"11";"3";"2";NULL;"3";"0";"9";"11";"3";"17";"1";"0.25";"19";"6";"13";"0";"7";"12";"3";"16";"0.24";"39";"12";"24";"3";"16";"23";"6";"33";"0.49";"-9";"-3";"-6";"-10";"1";"63";"22";"62";"12";"54";"32";"22";"12";"11";"22";"0";"1";"0";"0";"202";"9.90";"70";"1035";"14444";"180";"75";"762";"7391";"92";"761";"209";"73";"1044";"763";"149";"111";"1024";"1";"49";"21";"1351";"684";"667";"50.60";"121";"116";"499";"490";"675";"351";"324";"52.00";"676";"333";"343";"49.30";"28.50";"53";"38";"67";"41";"42";"3";"0";"0.00";"0";"2";"0";"0.00";"0";"1";"0";"0.00";"0"
"1679";"1484";"2008";"regular";"David Moss";"CGY";"R";"81";"41";"40";"24";"20";"8";"12";"0";"4";NULL;"1";"0";"13";"7";"3";"17";"1";"0.25";"19";"3";"15";"1";"13";"6";"4";"15";"0.23";"39";"11";"27";"1";"26";"13";"7";"32";"0.48";"-5";"0";"-5";"-1";"-4";"61";"17";"56";"7";"22";"12";"10";"6";"5";"11";"0";"0";"0";"0";"194";"10.30";"72";"815";"8930";"110";"52375";"646";"4767";"58";"665";"109";"46";"822";"627";"110";"71";"809";"1";"40";"21";"46";"23";"23";"50.00";NULL;NULL;NULL;NULL;"21";"13";"8";"61.90";"25";"10";"15";"40.00";"0.90";"96";"24";"69";"19";"18";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1680";"622";"2008";"regular";"Robert Lang";"MTL";"C";"50";"25";"25";"14";"18";"8";"9";"1";"3";NULL;"4";"0";"9";"9";"3";"15";"2";"0.36";"21";"9";"11";"1";"15";"6";"6";"15";"0.42";"39";"17";"20";"2";"24";"15";"9";"30";"0.78";"6";"11";"-5";"5";"1";"61";"27";"38";"10";"36";"16";"20";"8";"10";"18";"0";"0";"0";"0";"101";"17.80";"50647";"1012";"9890";"197";"34864";"697";"5893";"117";"707";"225";"104";"1038";"687";"169";"130";"987";"1";"49";"21";"768";"375";"393";"48.80";"62";"56";"260";"276";"373";"198";"175";"53.10";"395";"177";"218";"44.80";"25.90";"17";"24";"42";"27";"27";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1681";"3077";"2008";"regular";"Kyle Okposo";"NYI";"R";"65";"35";"30";"19";"18";"9";"9";"0";"3";NULL;"4";"1";"8";"10";"5";"13";"0";"0.28";"21";"4";"16";"1";"10";"11";"4";"17";"0.32";"39";"13";"25";"1";"18";"21";"9";"30";"0.60";"-6";"-1";"-5";"-5";"-1";"54";"22";"46";"8";"36";"28";"8";"13";"3";"16";"0";"0";"0";"0";"165";"10.90";"99";"1080";"12396";"190";"52533";"808";"5310";"81";"812";"189";"77";"1079";"803";"192";"87";"1082";"1";"51";"21";"15";"5";"10";"33.30";NULL;NULL;NULL;NULL;"9";"3";"6";"33.30";"6";"2";"4";"33.30";"0.40";"64";"30";"59";"30";"76";"4";"0";"0.00";"0";"3";"0";"0.00";"0";"1";"0";"0.00";"0"
"1682";"1187";"2008";"regular";"Ruslan Fedotenko";"PIT";"L";"65";"32";"33";"20";"16";"1";"15";"0";"3";NULL;"3";"1";"6";"10";"5";"11";"0";"0.25";"23";"3";"20";"0";"11";"12";"9";"14";"0.35";"39";"4";"35";"0";"17";"22";"14";"25";"0.60";"18";"10";"8";"12";"6";"51";"6";"27";"0";"44";"30";"14";"12";"7";"17";"2";"0";"0";"0";"117";"13.70";"54997";"846";"5624";"86";"49227";"757";"146";"2";"720";"95";"1";"817";"793";"77";"3";"874";"1";"48";"18";"18";"4";"14";"22.20";NULL;NULL;NULL;NULL;"8";"2";"6";"25.00";"10";"2";"8";"20.00";"0.40";"99";"28";"40";"9";"22";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1683";"566";"2008";"regular";"Bryan McCabe";"FLA";"D";"69";"35";"34";"21";"15";"8";"7";"0";"3";NULL;"2";"1";"8";"7";"7";"8";"1";"0.22";"24";"11";"13";"0";"8";"16";"7";"17";"0.35";"39";"19";"20";"0";"16";"23";"14";"25";"0.57";"-1";"5";"-6";"1";"-2";"100";"39";"67";"5";"41";"12";"29";"6";"13";"18";"1";"0";"0";"0";"153";"9.80";"88";"1388";"19580";"283";"86";"1063";"2802";"40";"1102";"270";"39";"1411";"1024";"297";"41";"1364";"1";"53";"26";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"72";"92";"48";"40";"6";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1684";"2877";"2008";"regular";"TJ Oshie";"STL";"C";"57";"32";"25";"19";"14";"6";"7";"1";"1";NULL;"3";"0";"7";"7";"6";"8";"0";"0.25";"25";"7";"15";"3";"16";"9";"7";"18";"0.44";"39";"13";"22";"4";"23";"16";"13";"26";"0.68";"16";"7";"9";"-1";"17";"55";"18";"30";"9";"30";"18";"12";"9";"5";"14";"0";"0";"0";"0";"101";"13.90";"56710";"994";"8319";"145";"41033";"719";"7358";"129";"691";"132";"133";"957";"756";"163";"123";"1043";"1";"43";"23";"109";"47";"62";"43.10";NULL;NULL;NULL;NULL;"74";"23";"51";"31.10";"35";"24";"11";"68.60";"3.30";"66";"21";"46";"15";"43";"6";"2";"33.30";"2";"3";"1";"33.30";"1";"3";"1";"33.30";"1"
"1685";"1679";"2008";"regular";"John-Michael Liles";"COL";"D";"75";"39";"36";"24";"12";"6";"6";"0";"1";NULL;"2";"1";"9";"3";"3";"9";"0";"0.16";"27";"15";"12";"0";"16";"11";"9";"18";"0.36";"39";"21";"18";"0";"25";"14";"12";"27";"0.52";"-19";"-9";"-10";"-5";"-14";"82";"37";"70";"6";"31";"19";"12";"8";"6";"13";"1";"0";"0";"0";"146";"8.20";"114";"1292";"18217";"242";"106";"1018";"2371";"31";"1041";"249";"33";"1324";"992";"235";"29";"1257";"1";"49";"26";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"58";"106";"73";"53";"22";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1686";"2037";"2008";"regular";"Patrice Bergeron";"BOS";"C";"64";"33";"31";"19";"8";"1";"6";"1";"1";NULL;"5";"0";"6";"2";"2";"6";"1";"0.12";"31";"13";"16";"2";"20";"11";"9";"22";"0.48";"39";"14";"22";"3";"26";"13";"11";"28";"0.61";"2";"6";"-4";"0";"2";"63";"28";"52";"19";"16";"10";"6";"5";"3";"8";"0";"0";"0";"0";"155";"5.20";"117";"1079";"11838";"184";"48321";"755";"8898";"139";"737";"186";"140";"1064";"773";"183";"137";"1094";"1";"46";"24";"1025";"559";"466";"54.50";"66";"54";"394";"321";"505";"269";"236";"53.30";"520";"290";"230";"55.80";"27.60";"58";"42";"44";"18";"35";"7";"0";"0.00";"0";"1";"0";"0.00";"0";"6";"0";"0.00";"0"
"1687";"1884";"2008";"regular";"Denis Grebeshkov";"EDM";"D";"72";"38";"34";"23";"7";"2";"5";"0";"0";NULL;"2";"0";"5";"2";"3";"4";"0";"0.10";"32";"11";"21";"0";"15";"17";"15";"17";"0.44";"39";"13";"26";"0";"20";"19";"18";"21";"0.54";"12";"14";"-2";"4";"8";"84";"20";"78";"26";"38";"24";"14";"12";"7";"19";"0";"0";"0";"0";"62";"11.30";"88";"1270";"11914";"165";"91";"977";"9143";"126";"979";"167";"122";"1270";"975";"163";"131";"1270";"1";"52";"25";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"46";"87";"31";"64";"31";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1688";"1233";"2008";"regular";"Ron Hainsey";"ATL";"D";"81";"41";"40";"24";"6";"4";"2";"0";"0";NULL;"1";"0";"2";"4";"3";"3";"0";"0.07";"33";"14";"19";"0";"17";"16";"11";"22";"0.41";"39";"18";"21";"0";"19";"20";"14";"25";"0.48";"-16";"-2";"-14";"-1";"-15";"88";"38";"96";"30";"32";"16";"16";"8";"8";"16";"0";"0";"0";"0";"148";"4.10";"62";"1342";"18069";"223";"105";"945";"14048";"173";"945";"224";"162";"1332";"945";"221";"184";"1352";"2";"52";"26";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"60";"127";"76";"45";"42";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1689";"2733";"2008";"regular";"Andrew Cogliano";"EDM";"C";"82";"41";"41";"24";"18";"4";"14";"0";"4";NULL;"1";"0";"10";"8";"2";"16";"0";"0.22";"20";"5";"15";"0";"13";"7";"7";"13";"0.24";"38";"9";"29";"0";"23";"15";"9";"29";"0.46";"-6";"4";"-10";"-4";"-2";"52";"14";"50";"6";"22";"4";"18";"2";"9";"11";"0";"0";"0";"0";"116";"15.50";"63";"864";"9639";"117";"58332";"711";"2892";"35";"741";"129";"31";"902";"681";"105";"38";"826";"1";"44";"20";"702";"261";"441";"37.20";NULL;NULL;NULL;NULL;"385";"154";"231";"40.00";"317";"107";"210";"33.80";"14.70";"57";"39";"49";"42";"28";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1690";"510";"2008";"regular";"Joe Corvo";"CAR";"D";"81";"40";"41";"24";"14";"8";"5";"1";"6";NULL;"2";"1";"10";"4";"6";"8";"1";"0.17";"24";"14";"10";"0";"11";"13";"5";"19";"0.30";"38";"22";"15";"1";"21";"17";"11";"27";"0.47";"-1";"-2";"1";"0";"-1";"108";"43";"78";"12";"18";"14";"4";"7";"2";"9";"0";"0";"0";"0";"213";"6.60";"75";"1459";"21930";"270";"62";"1067";"9823";"121";"1053";"290";"99";"1443";"1080";"251";"142";"1475";"2";"52";"28";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"41";"89";"92";"36";"43";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1691";"761";"2008";"regular";"Doug Weight";"NYI";"C";"53";"24";"29";"15";"10";"5";"5";"0";"0";NULL;"3";"0";"6";"4";"4";"6";"0";"0.19";"28";"16";"11";"1";"13";"15";"7";"21";"0.53";"38";"21";"16";"1";"19";"19";"11";"27";"0.72";"-15";"-2";"-13";"-6";"-9";"54";"28";"41";"0";"55";"38";"17";"12";"7";"15";"3";"1";"0";"0";"96";"10.40";"58144";"1097";"14471";"273";"43244";"815";"429";"8";"817";"297";"9";"1125";"814";"252";"6";"1073";"1";"52";"21";"679";"306";"373";"45.10";NULL;NULL;NULL;NULL;"301";"148";"153";"49.20";"378";"158";"220";"41.80";"21.60";"38";"31";"28";"20";"18";"1";"0";"0.00";"0";"1";"0";"0.00";"0";"0";"0";"0.00";"0"
"1692";"3241";"2008";"regular";"Jakub Voracek";"CBJ";"R";"80";"40";"40";"24";"9";"0";"9";"0";"1";NULL;"4";"0";"5";"4";"2";"7";"0";"0.11";"29";"4";"25";"0";"18";"11";"9";"20";"0.36";"38";"4";"34";"0";"23";"15";"11";"27";"0.48";"11";"3";"8";"3";"8";"58";"12";"35";"0";"44";"22";"22";"7";"11";"17";"0";"1";"0";"0";"101";"8.90";"72";"759";"10292";"128";"50421";"630";"79";"0";"585";"150";"0";"736";"675";"107";"1";"783";"1";"41";"18";"3";"0";"3";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"3";"0";"3";"0.00";"0.00";"32";"6";"22";"22";"33";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1693";"2019";"2008";"regular";"Kyle Quincey";"LAK";"D";"72";"36";"36";"17";"4";"2";"2";"0";"2";NULL;"2";"0";"1";"3";"2";"2";"0";"0.06";"34";"25";"8";"1";"23";"11";"7";"27";"0.47";"38";"27";"10";"1";"24";"14";"9";"29";"0.53";"-5";"3";"-8";"4";"-9";"88";"39";"64";"10";"63";"23";"40";"10";"20";"29";"1";"0";"0";"0";"150";"2.70";"107";"1258";"15255";"211";"76";"975";"5176";"71";"1014";"224";"88";"1327";"936";"199";"55";"1190";"1";"51";"25";"0";"0";"0";"0.00";NULL;NULL;NULL;NULL;"0";"0";"0";"0.00";"0";"0";"0";"0.00";"0.00";"116";"75";"84";"53";"17";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1694";"2873";"2008";"regular";"James Neal";"DAL";"L";"77";"40";"37";"19";"24";"9";"15";"0";"2";NULL;"4";"0";"11";"13";"6";"18";"0";"0.31";"13";"1";"12";"0";"7";"6";"1";"12";"0.17";"37";"10";"27";"0";"18";"19";"7";"30";"0.48";"-11";"-6";"-5";"-5";"-6";"51";"15";"53";"6";"51";"27";"24";"12";"12";"23";"1";"0";"0";"0";"171";"14.00";"113";"952";"10204";"132";"77";"781";"2972";"38";"799";"139";"37";"976";"761";"124";"40";"925";"1";"50";"19";"31";"11";"20";"35.50";NULL;NULL;NULL;NULL;"24";"8";"16";"33.30";"7";"3";"4";"42.90";"0.70";"194";"27";"61";"26";"66";"7";"5";"71.40";"2";"2";"0";"0.00";"0";"5";"5";"100.00";"2"
"1695";"1839";"2008";"regular";"Tomas Fleischmann";"WSH";"C";"73";"34";"39";"23";"19";"7";"12";"0";"4";NULL;"4";"0";"6";"13";"3";"16";"0";"0.26";"18";"4";"14";"0";"8";"10";"8";"10";"0.25";"37";"11";"26";"0";"14";"23";"11";"26";"0.51";"-3";"3";"-6";"-3";"0";"60";"21";"57";"15";"20";"12";"8";"5";"4";"9";"0";"0";"0";"0";"131";"14.50";"110";"904";"10238";"140";"49415";"676";"6397";"87";"680";"133";"90";"904";"673";"146";"85";"905";"1";"48";"19";"34";"9";"25";"26.50";NULL;NULL;NULL;NULL;"24";"6";"18";"25.00";"10";"3";"7";"30.00";"0.80";"22";"17";"55";"34";"53";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1696";"2378";"2008";"regular";"Dustin Penner";"EDM";"R";"78";"40";"38";"22";"17";"5";"12";"0";"5";NULL;"4";"0";"6";"11";"4";"13";"0";"0.22";"20";"6";"14";"0";"10";"10";"4";"16";"0.26";"37";"11";"26";"0";"16";"21";"8";"29";"0.47";"7";"-2";"9";"4";"3";"75";"30";"45";"7";"61";"43";"18";"13";"8";"17";"3";"1";"0";"0";"137";"12.40";"97";"922";"13848";"177";"55334";"709";"2795";"35";"672";"182";"21";"875";"748";"172";"51";"972";"1";"46";"20";"114";"54";"60";"47.40";NULL;NULL;NULL;NULL;"44";"17";"27";"38.60";"70";"37";"33";"52.90";"2.50";"77";"33";"66";"54";"26";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"1697";"32";"2008";"regular";"Tomas Holmstrom";"DET";"L";"53";"26";"27";"16";"14";"8";"6";"0";"1";NULL;"1";"0";"8";"6";"2";"12";"0";"0.26";"23";"4";"19";"0";"9";"14";"5";"18";"0.43";"37";"12";"25";"0";"17";"20";"7";"30";"0.70";"18";"5";"13";"1";"17";"75";"37";"22";"2";"38";"24";"14";"12";"7";"19";"0";"0";"0";"0";"75";"18.70";"48546";"915";"10462";"197";"38031";"717";"53";"1";"708";"207";"0";"916";"726";"187";"1";"915";"1";"45";"21";"8";"3";"5";"37.50";NULL;NULL;NULL;NULL;"5";"3";"2";"60.00";"3";"0";"3";"0.00";"0.20";"49";"4";"30";"21";"9";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
